"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
19582020,1958,2020,"CO0300000","CO0300000","","N","N",,"I","JEFFERSON","JEFFERSON","Jefferson","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",199169,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",405,81,486,100,133,233,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19592020,1959,2020,"CO0300100","CO0300100","","N","N",,"I","ARVADA","ARVADA","Arvada","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",122983,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",151,16,167,34,41,75,0,0,01-JAN-92,01-JAN-06,01-JUN-06,01-MAY-14,01-FEB-16,01-APR-13,"N","ADAMS; JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19602020,1960,2020,"CO0300200","CO0300200","","N","N",,"I","GOLDEN","GOLDEN","Golden","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",20981,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",39,8,47,6,8,14,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19612020,1961,2020,"CO0300300","CO0300300","","N","N",,"I","EDGEWATER","EDGEWATER","Edgewater","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",5353,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,0,16,2,0,2,0,0,01-JAN-92,01-JAN-12,01-NOV-12,01-MAY-14,01-JAN-16,01-APR-13,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19622020,1962,2020,"CO0300400","CO0300400","","N","N",,"I","LAKEWOOD","LAKEWOOD","Lakewood","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",159719,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",247,34,281,48,79,127,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-MAR-14,01-JAN-16,01-APR-13,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19632020,1963,2020,"CO0300500","CO0300500","","N","N",,"I","WHEAT RIDGE","WHEAT RIDGE","Wheat Ridge","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",31451,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",63,3,66,23,17,40,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19642020,1964,2020,"CO0300600","CO0300600","","N","N",,"I","LAKESIDE","LAKESIDE","Lakeside","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",8,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-JAN-92,01-JAN-12,01-JUL-12,01-FEB-14,01-JAN-16,01-APR-13,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19662020,1966,2020,"CO0300800","CO0300800","","N","N",,"I","CO SCHOOL OF MINES","CO SCHOOL OF MINES","Colorado School of Mines","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,0,8,2,1,3,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-MAY-14,01-JAN-16,01-MAY-14,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19672020,1967,2020,"CO0300900","CO0300900","","N","N",,"I","MOUNTAIN VIEW","MOUNTAIN VIEW","Mountain View","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",540,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,0,1,1,0,0,01-JAN-92,01-JAN-97,01-JAN-15,01-JAN-15,01-FEB-16,01-JAN-15,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19682020,1968,2020,"CO0301000","CO0301000","","N","N",,"I","RED ROCKS COMMUNITY COLL","RED ROCKS COMMUNITY COLL","Red Rocks Community College","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,3,3,0,0,01-JAN-92,01-JAN-97,01-JUL-03,01-APR-14,01-JAN-16,01-APR-13,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19692020,1969,2020,"CO0310000","CO0310000","","N","N",,"I","KIOWA","KIOWA","Kiowa","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",1397,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,1,4,1,2,3,0,0,01-JAN-92,01-JUN-98,01-JUN-98,01-NOV-19,01-NOV-19,01-NOV-19,"N","KIOWA","Non-MSA","Y","Y","Y"
19712020,1971,2020,"CO0320000","CO0320000","","N","N",,"I","KIT CARSON","KIT CARSON","Kit Carson","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",3894,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,13,19,0,11,11,0,0,01-JAN-92,01-JAN-97,01-JUN-05,01-JUN-14,01-JAN-16,01-FEB-14,"N","KIT CARSON","Non-MSA","Y","Y","Y"
19722020,1972,2020,"CO0320100","CO0320100","","N","N",,"I","BURLINGTON","BURLINGTON","Burlington","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",3043,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",3,3,6,0,1,1,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-APR-14,01-JAN-16,01-APR-13,"N","KIT CARSON","Non-MSA","Y","Y","Y"
19752020,1975,2020,"CO0330000","CO0330000","","N","N",,"I","LAKE","LAKE","Lake","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",5277,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,4,12,1,13,14,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","LAKE","Non-MSA","Y","Y","Y"
19762020,1976,2020,"CO0330100","CO0330100","","N","N",,"I","LEADVILLE","LEADVILLE","Leadville","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2900,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,2,7,1,1,2,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","LAKE","Non-MSA","Y","Y","Y"
19772020,1977,2020,"CO0340000","CO0340000","","N","N",,"I","LA PLATA","LA PLATA","La Plata","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",33554,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",77,18,95,14,15,29,0,0,01-JAN-92,01-DEC-12,01-AUG-13,01-FEB-14,01-FEB-16,01-FEB-14,"N","LA PLATA","Non-MSA","Y","Y","Y"
19782020,1978,2020,"CO0340100","CO0340100","","N","N",,"I","DURANGO","DURANGO","Durango","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",19220,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",45,4,49,5,9,14,0,0,01-JAN-92,01-JAN-12,01-SEP-12,01-FEB-14,01-JAN-16,01-FEB-14,"N","LA PLATA","Non-MSA","Y","Y","Y"
19802020,1980,2020,"CO0340300","CO0340300","","N","N",,"I","IGNACIO","IGNACIO","Ignacio","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",914,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,0,8,0,0,0,0,0,01-JAN-92,01-NOV-98,01-MAR-03,01-JUN-14,01-JAN-16,01-FEB-14,"N","LA PLATA","Non-MSA","Y","Y","Y"
19812020,1981,2020,"CO0340400","CO0340400","","N","N",,"I","BAYFIELD","BAYFIELD","Bayfield","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2731,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,1,1,2,0,0,01-JAN-92,01-JAN-12,01-SEP-15,01-SEP-15,01-JAN-16,01-SEP-15,"N","LA PLATA","Non-MSA","Y","Y","Y"
19822020,1982,2020,"CO034019E","CO0340500","","N","N",,"I","FORT LEWIS COLLEGE","FORT LEWIS STATE COLLEGE SECURITY POL DURANGO","Fort Lewis College","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JAN-92,01-JUL-04,01-JAN-05,01-OCT-13,01-JAN-15,01-FEB-13,"N","LA PLATA","Non-MSA","Y","Y","Y"
19832020,1983,2020,"CO0348000","CO0348000","","N","N",,"I","SOUTHWEST DRUG TASK FORC","SOUTHWEST DRUG TASK FORC","Southwest Drug Task Force","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","Other",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-92,01-JAN-12,01-JUL-12,01-FEB-14,01-JAN-16,01-FEB-14,"N","LA PLATA","Non-MSA","Y","Y","Y"
19842020,1984,2020,"CO0350000","CO0350000","","N","N",,"I","LARIMER","LARIMER","Larimer","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",85371,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",257,66,323,28,72,100,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","LARIMER","Fort Collins, CO","Y","Y","Y"
19862020,1986,2020,"CO0350200","CO0350200","","N","N",,"I","ESTES PARK","ESTES PARK","Estes Park","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6480,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",19,1,20,3,13,16,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-MAR-14,01-JAN-16,01-APR-13,"N","LARIMER","Fort Collins, CO","Y","Y","Y"
19872020,1987,2020,"CO0350300","CO0350300","","N","N",,"I","FORT COLLINS","FORT COLLINS","Fort Collins","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",173274,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",194,33,227,28,68,96,0,0,01-JAN-92,01-JAN-06,01-SEP-06,01-FEB-14,01-JAN-16,01-APR-13,"N","LARIMER","Fort Collins, CO","Y","Y","Y"
19882020,1988,2020,"CO0350400","CO0350400","","N","N",,"I","LOVELAND","LOVELAND","Loveland","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",80302,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",89,9,98,19,42,61,0,0,01-JAN-92,01-JAN-12,01-SEP-12,01-FEB-14,01-JAN-16,01-APR-13,"N","LARIMER","Fort Collins, CO","Y","Y","Y"
19892020,1989,2020,"CO0350500","CO0350500","","N","N",,"I","CO ST UNIV, FORT COLLINS","CO ST UNIV: FORT COLLINS","Colorado State University:","Fort Collins","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",21,5,26,5,10,15,0,0,01-JAN-92,01-JAN-06,01-SEP-06,01-JUL-14,01-JAN-16,01-APR-13,"N","LARIMER","Fort Collins, CO","Y","Y","Y"
19912020,1991,2020,"CO0351000","CO0351000","","N","N",,"I","TIMNATH","TIMNATH","Timnath","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6289,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,3,2,5,0,0,01-JAN-92,01-FEB-09,01-SEP-10,01-MAY-14,01-JAN-16,01-APR-13,"N","WELD; LARIMER","Fort Collins, CO; Greeley, CO","Y","Y","Y"
19922020,1992,2020,"CO0360000","CO0360000","","N","N",,"I","LAS ANIMAS","LAS ANIMAS","Las Animas","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",6204,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,12,22,0,8,8,0,0,01-JAN-92,01-JAN-97,01-JUL-03,01-FEB-14,01-JAN-16,01-APR-13,"N","LAS ANIMAS","Non-MSA","Y","Y","Y"
19932020,1993,2020,"CO0360100","CO0360100","","N","N",,"I","TRINIDAD","TRINIDAD","Trinidad","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",8114,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",21,4,25,2,9,11,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-AUG-14,01-JAN-16,01-AUG-14,"N","LAS ANIMAS","Non-MSA","Y","Y","Y"
19942020,1994,2020,"CO0370000","CO0370000","","N","N",,"I","LINCOLN","LINCOLN","Lincoln","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",2948,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,8,18,0,6,6,0,0,01-JAN-92,01-JAN-97,01-SEP-03,01-MAY-14,01-JAN-16,01-MAY-14,"N","LINCOLN","Non-MSA","Y","Y","Y"
19952020,1995,2020,"CO0370100","CO0370100","","N","N",,"I","LIMON","LIMON","Limon","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1960,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JAN-92,01-JAN-97,01-MAY-03,01-MAR-14,01-JAN-16,01-APR-13,"N","LINCOLN","Non-MSA","Y","Y","Y"
19962020,1996,2020,"CO0370200","CO0370200","","N","N",,"I","HUGO","HUGO","Hugo","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",782,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-92,01-JAN-97,01-JUN-05,01-JAN-15,01-JAN-16,01-JAN-15,"N","LINCOLN","Non-MSA","Y","Y","Y"
19972020,1997,2020,"CO0380000","CO0380000","","N","N",,"I","LOGAN","LOGAN","Logan","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",7770,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",18,14,32,3,14,17,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","LOGAN","Non-MSA","Y","Y","Y"
19982020,1998,2020,"CO0380100","CO0380100","","N","N",,"I","STERLING","STERLING","Sterling","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",14459,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",18,0,18,3,6,9,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","LOGAN","Non-MSA","Y","Y","Y"
20002020,2000,2020,"CO0390000","CO0390000","","N","N",,"I","MESA","MESA","Mesa","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",72440,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",119,48,167,18,51,69,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MESA","Grand Junction, CO","Y","Y","Y"
20012020,2001,2020,"CO0390100","CO0390100","","N","N",,"I","GRAND JUNCTION","GRAND JUNCTION","Grand Junction","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",64149,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",100,25,125,11,78,89,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MESA","Grand Junction, CO","Y","Y","Y"
20022020,2002,2020,"CO0390200","CO0390200","","N","N",,"I","FRUITA","FRUITA","Fruita","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",13574,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",14,0,14,2,3,5,0,0,01-JAN-92,01-JAN-11,01-JUN-12,01-FEB-14,01-JAN-16,01-APR-13,"N","MESA","Grand Junction, CO","Y","Y","Y"
20032020,2003,2020,"CO0390300","CO0390300","","N","N",,"I","PALISADE","PALISADE","Palisade","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2745,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-JUN-14,01-JAN-16,01-APR-13,"N","MESA","Grand Junction, CO","Y","Y","Y"
20062020,2006,2020,"CO0390900","CO0390900","","N","N",,"I","COLLBRAN","COLLBRAN","Collbran","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",699,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-92,01-JAN-14,01-JAN-14,01-MAR-15,01-JAN-21,01-MAR-15,"N","MESA","Grand Junction, CO","Y","Y","Y"
20072020,2007,2020,"CO0400000","CO0400000","","N","N",,"I","MINERAL","MINERAL","Mineral","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",772,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,1,6,0,1,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-APR-14,01-JAN-16,01-APR-13,"N","MINERAL","Non-MSA","Y","Y","Y"
20092020,2009,2020,"CO0410000","CO0410000","","N","N",,"I","MOFFAT","MOFFAT","Moffat","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",3838,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",15,8,23,4,9,13,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MOFFAT","Non-MSA","Y","Y","Y"
20102020,2010,2020,"CO0410100","CO0410100","","N","N",,"I","CRAIG","CRAIG","Craig","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",8975,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",19,2,21,1,3,4,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MOFFAT","Non-MSA","Y","Y","Y"
20112020,2011,2020,"CO0410200","CO0410200","","N","N",,"I","DINOSAUR","DINOSAUR","Dinosaur","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",331,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-92,01-JAN-97,01-JAN-97,,,,"N","MOFFAT","Non-MSA","Y","Y","Y"
20122020,2012,2020,"CO0420000","CO0420000","","N","N",,"I","MONTEZUMA","MONTEZUMA","Montezuma","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",15880,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",23,28,51,2,19,21,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MONTEZUMA","Non-MSA","Y","Y","Y"
20132020,2013,2020,"CO0420100","CO0420100","","N","N",,"I","CORTEZ","CORTEZ","Cortez","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",8764,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",25,7,32,3,16,19,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MONTEZUMA","Non-MSA","Y","Y","Y"
20142020,2014,2020,"CO0420200","CO0420200","","N","N",,"I","MANCOS","MANCOS","Mancos","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1440,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-92,01-JAN-11,01-FEB-11,01-JUL-14,01-JAN-16,01-FEB-14,"N","MONTEZUMA","Non-MSA","Y","Y","Y"
20172020,2017,2020,"CO0430000","CO0430000","","N","N",,"I","MONTROSE","MONTROSE","Montrose","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",20965,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",41,29,70,9,14,23,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MONTROSE","Non-MSA","Y","Y","Y"
20182020,2018,2020,"CO0430100","CO0430100","","N","N",,"I","MONTROSE","MONTROSE","Montrose","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",19864,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",34,7,41,7,13,20,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MONTROSE","Non-MSA","Y","Y","Y"
20222020,2022,2020,"CO0438000","CO0438000","","N","N",,"I","DELTA MONTROSE DRUG TSK","DELTA MONTROSE DRUG TSK","Delta Montrose Drug Task Force","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","Other",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-92,01-JAN-09,01-DEC-10,01-FEB-14,01-JAN-16,01-APR-13,"N","MONTROSE","Non-MSA","Y","Y","Y"
